AP Inventory
AP Name,Ethernet MAC,AP IP Address,Location,Model,Controller Name,Primary Controller Name,Admin Status,Serial Number,AP Type,Secondary Controller Name,AP Mode
MOBAH00014/01-01AI-ruang_makan-11F0028,00:1F:64:DB:C5:10,10.14.3.22,WMS RumahMakan_DAMAR_WULAN_Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513900607,CAPWAP,WAC-D7-PIK,FitAP
7MO000360/01-03AI-ruang_guru-21F1421,00:1F:64:DB:C5:19,10.14.4.183,WMS SMAN_2_Manado Lt1 Ruang Guru Jl. Tololiu Supit Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513900610,CAPWAP,WAC-D7-PIK,FitAP
PTKPTK00099/01-01AI-Wifi_Corner,00:1F:64:DB:C5:25,10.15.23.153,STO-SERDAM_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900614,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00127/01-01AI-Receptionis,00:1F:64:DB:C5:31,10.15.23.147,KSM_JL_WR-SUPRAPTO_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900618,CAPWAP,WAC-D6-SKK,FitAP
MTRMTR00168/08-03AI-SAMPING_LIFT,00:1F:64:DB:C5:4F,10.15.15.144,GOLDEN_PALACE_HOTEL_AP_035,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900628,CAPWAP,,FitAP
PTKSRY00005/01-01AI-Dlm_Cafe,00:1F:64:DB:C5:5E,0.0.0.0,CAFE-ADEM-AYEM_JL_SEI-RAYA-DALAM_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00187/01-01AI-Dlm_Cafe,00:1F:64:DB:C5:85,10.15.23.112,CAFE-DAUN-MUSIK_JL_SUWIGNYO_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900646,CAPWAP,WAC-D6-SKK,FitAP
PTKJWI00011/01-01AI-Dlm_Cafe,00:1F:64:DB:C5:88,10.15.23.54,CAFE-EKA_JL_TABRANI-AHMAD_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900647,CAPWAP,WAC-D6-SKK,FitAP
MTRMTR00168/09-01AI-DP_KMR_906,00:1F:64:DB:C5:97,10.15.15.184,GOLDEN_PALACE_HOTEL_AP_038,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900652,CAPWAP,,FitAP
MTRMTR00168/09-02AI-DP_KMR_909,00:1F:64:DB:C5:B8,10.15.15.33,GOLDEN_PALACE_HOTEL_AP_039,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900663,CAPWAP,,FitAP
PTKPTK00085/01-04AI-R_E_Channel,00:1F:64:DB:C5:C7,10.15.21.27,BANK-MANDIRI-DIPONEGORO_JL-DIPONEGORO_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900668,CAPWAP,WAC-D6-SKK,FitAP
MTRMTR00168/08-04AI-DP_KMR_817,00:1F:64:DB:C6:2A,10.15.15.94,GOLDEN_PALACE_HOTEL_AP_036,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900701,CAPWAP,,FitAP
PTKPTK00244/01-01AI-Dlm_Cafe,00:1F:64:DB:C6:33,10.15.23.168,CAFE-86_JL_AMPERA_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900704,CAPWAP,WAC-D6-SKK,FitAP
MTRMTR00168/08-05AI-DP_KMR_832,00:1F:64:DB:C6:3C,10.15.15.92,GOLDEN_PALACE_HOTEL_AP_037,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900707,CAPWAP,,FitAP
PTKPTK00214/01-01AI-Dlm_Cafe,00:1F:64:DB:C6:45,10.15.23.31,CAFE-PLAT-G_JL_ILHAM_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900710,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00241/01-01AI-Dlm_Cafe,00:1F:64:DB:C6:4B,0.0.0.0,CAFE-CENTRAL-KOPI_JL_KETAPANG_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00243/01-01AI-Dlm_Cafe,00:1F:64:DB:C6:51,10.15.23.67,CAFE-SQUARE_JL_DR-SUTOMO_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900714,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00213/02-01AI-Dlm_Cafe,00:1F:64:DB:C6:54,10.15.23.27,ALFAMART-GAJAHMADA_JL_GAJAHMADA_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900715,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00215/01-01AI-Dlm_Cafe,00:1F:64:DB:C6:57,10.15.23.113,MYCAFE_JL_WOLTER-MONGINSIDI_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900716,CAPWAP,WAC-D6-SKK,FitAP
MTRMTR00168/11-01AI-TMR_KARAOKE,00:1F:64:DB:C6:72,10.15.15.15,GOLDEN_PALACE_HOTEL_AP_048,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900725,CAPWAP,,FitAP
MTRMTR00168/10-04AI-DP_KMR_1009,00:1F:64:DB:C6:7B,10.15.15.5,GOLDEN_PALACE_HOTEL_AP_046,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900728,CAPWAP,,FitAP
MTRMTR00168/10-05AI-DP_KMR_1019,00:1F:64:DB:C6:81,10.15.15.188,GOLDEN_PALACE_HOTEL_AP_047,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900730,CAPWAP,,FitAP
MTRMTR00168/10-03AI-DP_LIFT,00:1F:64:DB:C6:84,10.15.15.68,GOLDEN_PALACE_HOTEL_AP_045,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900731,CAPWAP,,FitAP
MTRSGG00003/01-01AI-DP_R_KOTASI,00:1F:64:DB:C6:AB,10.15.11.74,Posko_Wisata_Dermaga_Senggigi_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:01010600P13513900744,CAPWAP,,FitAP
MTRPRY00003/01-01AI-KR_DP_BIL,00:1F:64:DB:C6:BD,10.15.14.155,Posko_Wisata_BIL_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900750,CAPWAP,,FitAP
PTKPTK00294/01-01AI-Dlm_Cafe,00:1F:64:DB:C6:D8,10.15.24.62,CAFE-CENTURY_JL_DEWI-SARTIKA_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900759,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00271/01-02AI-Dlm_RM,00:1F:64:DB:C6:E1,10.15.24.119,RM-KEDAI-BERINGIN_JL_AHMAD-YANI_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900762,CAPWAP,WAC-D6-SKK,FitAP
autoap,00:1F:64:DB:C6:E7,0.0.0.0,RUSAK-EKS-CAFE-KAPULAGE_JL_PARIS-2_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
MTRSGG00003/01-02AI-DP_MNR_PNTAU,00:1F:64:DB:C6:F0,10.15.11.195,LINA-BEACH-SGG_EX-DERMAGA,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900767,CAPWAP,,FitAP
MTRSGG00004/01-01AI-DP_TOKO_GT,00:1F:64:DB:C6:F6,0.0.0.0,Posko_Wisata_Gili_Trawangan_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
PTKPTK00302/01-01AI-Dlm_Cafe,00:1F:64:DB:C6:FC,10.15.24.30,DCAFE_JL_H-ABAS_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900771,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00273/02-01AI-Ruang_DM,00:1F:64:DB:C6:FF,10.15.24.90,RUMAH-KOST-DEMPO_JL_SEPAKAT-2_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900772,CAPWAP,WAC-D6-SKK,FitAP
MTRPRY00003/01-02AI-KN_DP_BIL,00:1F:64:DB:C7:05,10.15.14.167,Posko_Wisata_BIL_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900774,CAPWAP,,FitAP
MTRMTR00163/02-01AI-LT_2_CAFE,00:1F:64:DB:C7:08,10.15.14.208,Rock_Gilis_Cafe_Mataram_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900775,CAPWAP,,FitAP
5MTR010921/02-01AI-DP_R_GURU,00:1F:64:DB:C7:BF,10.15.14.241,SMPn_6_04,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900836,CAPWAP,,FitAP
PTKPTK00227/01-01AI-Trs_Toko,00:1F:64:DB:C8:37,10.15.23.80,BAKSO-PSP_JL_SULTAN-ABDURAHMAN_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900876,CAPWAP,WAC-D6-SKK,FitAP
5MTR010921/01-02AI-DP_KLS_9_H,00:1F:64:DB:C8:4F,10.15.14.229,SMPn_6_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900884,CAPWAP,,FitAP
5MTR010921/01-01AI-DP_KEPSEK,00:1F:64:DB:C8:55,10.15.14.185,SMPn_6_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900886,CAPWAP,,FitAP
PTKPTK00225/01-01AI-Dlm_Cafe,00:1F:64:DB:C8:5B,10.15.23.85,WK-AKHIONG_JL_SUTOYO_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900888,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00224/01-01AI-Dlm_Cafe,00:1F:64:DB:C8:64,10.15.23.127,CAFE-MELATI_JL_DR-WAHIDIN_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900891,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00223/01-01AI-Dlm_Cafe,00:1F:64:DB:C8:67,10.15.23.94,CAFE-OASIS_JL_HM-SUWIGNYO_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513900892,CAPWAP,WAC-D6-SKK,FitAP
5MTR010921/01-03AI-DP_KLS_8_A,00:1F:64:DB:C8:6A,10.15.14.181,SMPn_6_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900893,CAPWAP,,FitAP
5MTR010921/02-02AI-DP_PERPUS,00:1F:64:DB:C8:70,10.15.14.221,SMPn_6_05,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513900895,CAPWAP,,FitAP
PTKPTK00226/01-01AI-Dpn_Kasir,00:1F:64:DB:C8:73,0.0.0.0,RM-SUGEBAN_JL_TEUKU-UMAR_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
/0101A-Ruang_Office-11F0439,00:1F:64:DB:CA:68,10.14.3.141,WMS Kantor_PU_Lt1_Ruangan_Office Jl. Manado_Bitung_Kec_Airmadidi,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901063,CAPWAP,WAC-D7-PIK,FitAP
7MO001977/01-01AI-R_Kasat-11F0409,00:1F:64:DB:CA:6E,0.0.0.0,Kantor_Satpol_PP_Manado Ruang Kasat Jl. TNI Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO001977/01-02AI-Dp_Lobby-11F0410,00:1F:64:DB:CA:74,0.0.0.0,Kantor_Satpol_PP_Manado Depan Lobby Jl. TNI Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
MTRMTR00140/01-01AI-R_STAFF,00:1F:64:DB:CA:86,10.15.14.110,KELURAHAN_MONJOK_TIMUR_MATARAM,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901073,CAPWAP,,FitAP
5MTR010880/02-11AI-DP_KLS_8_B,00:1F:64:DB:CA:AD,10.15.14.200,SMP_1_Mataram_09,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901086,CAPWAP,,FitAP
5MTR010880/01-15AI-PINTU_MASUK,00:1F:64:DB:CA:B0,10.15.14.117,SMP_1_Mataram_07,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901087,CAPWAP,,FitAP
7MO002172/01-01AI-lobby-11F0300,00:1F:64:DB:CA:B3,10.14.2.27,WMS Mandiri_University_Lobby Jl. Ahmad Yani 13 no 9 Sario Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901088,CAPWAP,WAC-D7-PIK,FitAP
autoap,00:1F:64:DB:CA:B6,10.14.3.154,Not set,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901089,CAPWAP,WAC-D7-PIK,FitAP
MOMDO00039/02-01AI-Rg_Office-11F0425,00:1F:64:DB:CA:B9,10.14.3.109,WMS Asuransi Ramayana Jl. 17 Agustus, Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901090,CAPWAP,WAC-D7-PIK,FitAP
7MO001728/7MO-MO0201-1093AI,00:1F:64:DB:CA:BF,0.0.0.0,SMAN_10_Manado Jl. A.A. Maramis Paniki Bawah Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO000920/01-01AI-WifiCorner-11F0336,00:1F:64:DB:CA:C2,10.14.2.127,Hotel_Arya_Duta_Manado Restaurant Jl Piere Tendean Boulevard Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901093,CAPWAP,WAC-D7-PIK,FitAP
7MO000920/01-02AI-RoomSunSet-11F0337,00:1F:64:DB:CA:C5,10.14.2.68,Hotel_Arya_Duta_Manado Sunset Room Jl Piere Tendean Boulevard Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901094,CAPWAP,WAC-D7-PIK,FitAP
MOMDO00043/01-01AI-Rg-11F0443,00:1F:64:DB:CA:C8,10.14.2.157,WNS Sulawesi_Flight_Ruangan_Office Jl. Bathesda Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901095,CAPWAP,WAC-D7-PIK,FitAP
MTRMTR00128/01-12AI-DP_GDG_TMR,00:1F:64:DB:CA:CB,10.15.13.102,FK_KEDOKTERAN_UNRAM_05,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901096,CAPWAP,,FitAP
7MO001982/01-01AI-Dlm_R_TST,00:1F:64:DB:CA:CE,10.14.8.253,Ganesha Operation_Ruang_Loby_Manado; Jl.Bethesda Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13513901097,CAPWAP,WAC-D7-PIK,FitAP
5MTR010880/01-02AI-DP_R_TU,00:1F:64:DB:CA:DA,10.15.14.252,SMP_1_Mataram_14,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901101,CAPWAP,,FitAP
MTRMTR00118/03-03AI-DP_R_BACA,00:1F:64:DB:CA:DD,10.15.13.51,PERPUS_UNRAM_AP_15,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901102,CAPWAP,,FitAP
MTRMTR00130/02-08AI-BALKON_BRT,00:1F:64:DB:CA:E3,10.15.13.35,FATEPA_UNRAM_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901104,CAPWAP,,FitAP
MTRMTR00118/03-02AI-DP_R_SRBGUNA,00:1F:64:DB:CA:E6,10.15.13.188,PERPUS_UNRAM_AP_14,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901105,CAPWAP,,FitAP
MTRMTR00130/03-10AI-BALKON_BRT,00:1F:64:DB:CA:E9,10.15.13.176,FATEPA_UNRAM_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901106,CAPWAP,,FitAP
MTRMTR00130/01-04AI-HLMAN_BL_BRT,00:1F:64:DB:CA:EC,10.15.13.76,FATEPA_UNRAM_11,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901107,CAPWAP,,FitAP
MTRMTR00130/01-03AI-LR_GDG_BARAT,00:1F:64:DB:CA:EF,10.15.13.207,FATEPA_UNRAM_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901108,CAPWAP,,FitAP
5MTR010964/01-05AI-DP_KLS_9_J,00:1F:64:DB:CA:F2,10.15.14.88,SMP_15_Mataram_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901109,CAPWAP,,FitAP
5MTR010880/01-07AI-DP_KLS_7_E,00:1F:64:DB:CA:F5,10.15.14.108,SMP_1_Mataram_04,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901110,CAPWAP,,FitAP
5MTR010964/01-07AI-DP_KLS_9_I,00:1F:64:DB:CA:F8,10.15.14.75,SMP_15_Mataram_05,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901111,CAPWAP,,FitAP
MTRMTR00130/02-09AI-BALKON_TMR,00:1F:64:DB:CA:FB,10.15.13.197,FATEPA_UNRAM_09,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901112,CAPWAP,,FitAP
MTRMTR00130/01-05AI-HLMAN_BL_TMR,00:1F:64:DB:CA:FE,10.15.13.44,FATEPA_UNRAM_04,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901113,CAPWAP,,FitAP
5MTR010880/01-03AI-DP_KEPSEK,00:1F:64:DB:CB:01,10.15.14.35,SMP_1_Mataram_13,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901114,CAPWAP,,FitAP
MTRMTR00130/03-01AI-LR_GDG_BARAT,00:1F:64:DB:CB:04,10.15.13.116,FATEPA_UNRAM_05,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901115,CAPWAP,,FitAP
MTRMTR00116/01-02AI-DP_ATM,00:1F:64:DB:CB:07,10.15.13.178,Rektorat_UNRAM_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901116,CAPWAP,,FitAP
5MTR010964/02-12AI-DP_KLS_8_C,00:1F:64:DB:CB:0A,10.15.14.128,SMP_15_Mataram_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901117,CAPWAP,,FitAP
5MTR010964/01-06AI-DP_KLS_9_A,00:1F:64:DB:CB:0D,10.15.14.138,SMP_15_Mataram_09,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901118,CAPWAP,,FitAP
5MTR010901/01-04AI-DP_R_TU,00:1F:64:DB:CB:10,10.15.14.111,SMPN_2_Mataram_06,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901119,CAPWAP,,FitAP
MTRMTR00123/01-03AI-BAG_PDDKAN,00:1F:64:DB:CB:13,10.15.13.126,FK_MIPA_UNRAM_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901120,CAPWAP,,FitAP
5MTR010880/01-06AI-DP_KLS_8_O,00:1F:64:DB:CB:16,10.15.14.190,SMP_1_Mataram_10,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901121,CAPWAP,,FitAP
MTRMTR00130/02-02AI-LR_GDG_BARAT,00:1F:64:DB:CB:19,10.15.13.11,FATEPA_UNRAM_07,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901122,CAPWAP,,FitAP
MTRMTR00125/03-08AI-DP_R_RK_1,00:1F:64:DB:CB:1C,10.15.13.95,Fakultas_Mipa_Fisika_UNRAM_04,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901123,CAPWAP,,FitAP
MTRMTR00130/01-07AI-HLMAN_BL_UTR,00:1F:64:DB:CB:22,10.15.13.169,FATEPA_UNRAM_10,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901125,CAPWAP,,FitAP
5MTR010880/01-04AI-DP_R_BK,00:1F:64:DB:CB:25,10.15.14.135,SMP_1_Mataram_05,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901126,CAPWAP,,FitAP
5MTR010964/01-08AI-DP_KLS_9_A,00:1F:64:DB:CB:28,10.15.14.78,SMPN_15_Mataram_08,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901127,CAPWAP,,FitAP
MTRMTR00123/01-01AI-LOBI_FKULTAS,00:1F:64:DB:CB:2B,10.15.13.62,FK_MIPA_UNRAM_04,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901128,CAPWAP,,FitAP
5MTR010964/01-08AI-DP_KLS_9_B,00:1F:64:DB:CB:2E,10.15.14.129,SMP_15_Mataram_07,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901129,CAPWAP,,FitAP
5MTR010964/02-10AI-DP_KLS_8_A,00:1F:64:DB:CB:31,10.15.14.102,SMP_15_Mataram_08,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901130,CAPWAP,,FitAP
MTRMTR00122/02-01AI-BLKNG_GD_A,00:1F:64:DB:CB:34,10.15.13.128,Fakultas_Teknik_UNRAM_08,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901131,CAPWAP,,FitAP
MTRMTR00125/02-05AI-DP_R_TEKNISI,00:1F:64:DB:CB:37,10.15.13.63,Fakultas_Mipa_Fisika_UNRAM_07,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901132,CAPWAP,,FitAP
5MTR010964/02-11AI-DP_KLS_8_J,00:1F:64:DB:CB:3A,10.15.14.71,SMP_15_Mataram_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901133,CAPWAP,,FitAP
5MTR010964/01-04AI-DP_R_TU,00:1F:64:DB:CB:3D,10.15.14.130,SMP_15_Mataram_11,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901134,CAPWAP,,FitAP
5MTR010880/01-05AI-DP_KLS_8_J,00:1F:64:DB:CB:40,10.15.14.17,SMP_1_Mataram_06,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901135,CAPWAP,,FitAP
MTRMTR00123/01-02AI-R_BELAJAR,00:1F:64:DB:CB:43,10.15.13.106,FK_MIPA_UNRAM_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901136,CAPWAP,,FitAP
MTRMTR00125/02-06AI-R_LAB_FISIKA,00:1F:64:DB:CB:46,10.15.13.195,Fakultas_Mipa_Fisika_UNRAM_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901137,CAPWAP,,FitAP
MTRMTR00125/03-07AI-LAB_GIOFISIKA,00:1F:64:DB:CB:49,10.15.13.59,Fakultas_Mipa_Fisika_UNRAM_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901138,CAPWAP,,FitAP
5MTR010964/01-03AI-DP_KEPSEK,00:1F:64:DB:CB:4C,10.15.14.65,SMP_15_Mataram_06,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901139,CAPWAP,,FitAP
MTRMTR00128/01-11AI-DP_GDG_BRT,00:1F:64:DB:CB:4F,10.15.13.73,FK_KEDOKTERAN_UNRAM_12,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901140,CAPWAP,,FitAP
MTRMTR00125/01-04AI-DP_LOBY,00:1F:64:DB:CB:52,10.15.13.6,Fakultas_Mipa_Fisika_UNRAM_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901141,CAPWAP,,FitAP
5MTR010880/02-09AI-DP_KLS_7_L,00:1F:64:DB:CB:55,10.15.14.118,SMP_1_Mataram_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901142,CAPWAP,,FitAP
5MTR010880/01-08AI-DP_KLS_7_C,00:1F:64:DB:CB:58,10.15.14.174,SMP_1_Mataram_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513901143,CAPWAP,,FitAP
7MO002079/03-08AI-Pegawai-11F0328,00:1F:64:DB:CB:5B,0.0.0.0,Hotel_Grand_Puri_Manado_L3 Ruang Pegawai Jl Sam Ratulangi no. 458 Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
